2400
(0.000000, 0.000000, 0.002500) (0.000000, 0.000000, 0.002500) (0.000000, 1.000000) 
(0.500000, 0.800000, 0.890000) (0.450000, 0.750000, 0.890000) (0.000000, 1.000000) 
(0.450000, 0.800000, 0.890000) (0.450000, 0.800000, 0.890000) (0.000000, 1.000000) 
(0.500000, 0.800000, 0.890000) (0.450000, 0.800000, 0.890000) (0.000000, 1.000000) 
(0.450000, 0.850000, 0.925000) (0.450000, 0.800000, 0.925000) (0.000000, 1.000000) 
(0.450000, 0.850000, 0.925000) (0.450000, 0.800000, 0.925000) (0.000000, 1.000000) 
(0.500000, 0.800000, 0.890000) (0.450000, 0.800000, 0.890000) (0.000000, 1.000000) 
(0.500000, 0.850000, 0.972500) (0.450000, 0.800000, 0.972500) (0.000000, 1.000000) 
(0.450000, 0.850000, 0.972500) (0.450000, 0.850000, 0.972500) (0.000000, 1.000000) 
(0.500000, 0.850000, 0.972500) (0.450000, 0.850000, 0.972500) (0.000000, 1.000000) 
(0.450000, 0.900000, 1.012500) (0.450000, 0.850000, 1.012500) (0.000000, 1.000000) 
(0.450000, 0.900000, 1.012500) (0.450000, 0.850000, 1.012500) (0.000000, 1.000000) 
(0.500000, 0.850000, 0.972500) (0.450000, 0.850000, 0.972500) (0.000000, 1.000000) 
(0.500000, 0.900000, 1.060000) (0.450000, 0.850000, 1.060000) (0.000000, 1.000000) 
(0.450000, 0.900000, 1.060000) (0.450000, 0.900000, 1.060000) (0.000000, 1.000000) 
(0.500000, 0.900000, 1.060000) (0.450000, 0.900000, 1.060000) (0.000000, 1.000000) 
(0.450000, 0.950000, 1.105000) (0.450000, 0.900000, 1.105000) (0.000000, 1.000000) 
(0.450000, 0.950000, 1.105000) (0.450000, 0.900000, 1.105000) (0.000000, 1.000000) 
(0.500000, 0.900000, 1.060000) (0.450000, 0.900000, 1.060000) (0.000000, 1.000000) 
(0.500000, 0.950000, 1.152500) (0.450000, 0.900000, 1.152500) (0.000000, 1.000000) 
(0.450000, 0.950000, 1.152500) (0.450000, 0.950000, 1.152500) (0.000000, 1.000000) 
(0.500000, 0.950000, 1.152500) (0.450000, 0.950000, 1.152500) (0.000000, 1.000000) 
(0.450000, 1.000000, 1.202500) (0.450000, 0.950000, 1.202500) (0.000000, 1.000000) 
(0.450000, 1.000000, 1.202500) (0.450000, 0.950000, 1.202500) (0.000000, 1.000000) 
(0.500000, 0.950000, 1.152500) (0.450000, 0.950000, 1.152500) (0.000000, 1.000000) 
(0.500000, 1.000000, 1.250000) (0.450000, 0.950000, 1.250000) (0.000000, 1.000000) 
(0.500000, 0.000000, 0.302500) (0.500000, 0.000000, 0.302500) (0.000000, 1.000000) 
(0.550000, 0.000000, 0.302500) (0.500000, 0.000000, 0.302500) (0.000000, 1.000000) 
(0.500000, 0.050000, 0.252500) (0.500000, 0.000000, 0.252500) (0.000000, 1.000000) 
(0.500000, 0.050000, 0.252500) (0.500000, 0.000000, 0.252500) (0.000000, 1.000000) 
(0.550000, 0.000000, 0.302500) (0.500000, 0.000000, 0.302500) (0.000000, 1.000000) 
(0.550000, 0.050000, 0.305000) (0.500000, 0.000000, 0.305000) (0.000000, 1.000000) 
(0.500000, 0.050000, 0.305000) (0.500000, 0.050000, 0.305000) (0.000000, 1.000000) 
(0.550000, 0.050000, 0.305000) (0.500000, 0.050000, 0.305000) (0.000000, 1.000000) 
(0.500000, 0.100000, 0.260000) (0.500000, 0.050000, 0.260000) (0.000000, 1.000000) 
(0.500000, 0.100000, 0.260000) (0.500000, 0.050000, 0.260000) (0.000000, 1.000000) 
(0.550000, 0.050000, 0.305000) (0.500000, 0.050000, 0.305000) (0.000000, 1.000000) 
(0.550000, 0.100000, 0.312500) (0.500000, 0.050000, 0.312500) (0.000000, 1.000000) 
(0.500000, 0.100000, 0.312500) (0.500000, 0.100000, 0.312500) (0.000000, 1.000000) 
(0.550000, 0.100000, 0.312500) (0.500000, 0.100000, 0.312500) (0.000000, 1.000000) 
(0.500000, 0.150000, 0.272500) (0.500000, 0.100000, 0.272500) (0.000000, 1.000000) 
(0.500000, 0.150000, 0.272500) (0.500000, 0.100000, 0.272500) (0.000000, 1.000000) 
(0.550000, 0.100000, 0.312500) (0.500000, 0.100000, 0.312500) (0.000000, 1.000000) 
(0.550000, 0.150000, 0.325000) (0.500000, 0.100000, 0.325000) (0.000000, 1.000000) 
(0.500000, 0.150000, 0.325000) (0.500000, 0.150000, 0.325000) (0.000000, 1.000000) 
(0.550000, 0.150000, 0.325000) (0.500000, 0.150000, 0.325000) (0.000000, 1.000000) 
(0.500000, 0.200000, 0.290000) (0.500000, 0.150000, 0.290000) (0.000000, 1.000000) 
(0.500000, 0.200000, 0.290000) (0.500000, 0.150000, 0.290000) (0.000000, 1.000000) 
(0.550000, 0.150000, 0.325000) (0.500000, 0.150000, 0.325000) (0.000000, 1.000000) 
(0.550000, 0.200000, 0.342500) (0.500000, 0.150000, 0.342500) (0.000000, 1.000000) 
(0.500000, 0.200000, 0.342500) (0.500000, 0.200000, 0.342500) (0.000000, 1.000000) 
(0.550000, 0.200000, 0.342500) (0.500000, 0.200000, 0.342500) (0.000000, 1.000000) 
(0.500000, 0.250000, 0.312500) (0.500000, 0.200000, 0.312500) (0.000000, 1.000000) 
(0.500000, 0.250000, 0.312500) (0.500000, 0.200000, 0.312500) (0.000000, 1.000000) 
(0.550000, 0.200000, 0.342500) (0.500000, 0.200000, 0.342500) (0.000000, 1.000000) 
(0.550000, 0.250000, 0.365000) (0.500000, 0.200000, 0.365000) (0.000000, 1.000000) 
(0.500000, 0.250000, 0.365000) (0.500000, 0.250000, 0.365000) (0.000000, 1.000000) 
(0.550000, 0.250000, 0.365000) (0.500000, 0.250000, 0.365000) (0.000000, 1.000000) 
(0.500000, 0.300000, 0.340000) (0.500000, 0.250000, 0.340000) (0.000000, 1.000000) 
(0.500000, 0.300000, 0.340000) (0.500000, 0.250000, 0.340000) (0.000000, 1.000000) 
(0.550000, 0.250000, 0.365000) (0.500000, 0.250000, 0.365000) (0.000000, 1.000000) 
(0.550000, 0.300000, 0.392500) (0.500000, 0.250000, 0.392500) (0.000000, 1.000000) 
(0.500000, 0.300000, 0.392500) (0.500000, 0.300000, 0.392500) (0.000000, 1.000000) 
(0.550000, 0.300000, 0.392500) (0.500000, 0.300000, 0.392500) (0.000000, 1.000000) 
(0.500000, 0.350000, 0.372500) (0.500000, 0.300000, 0.372500) (0.000000, 1.000000) 
(0.500000, 0.350000, 0.372500) (0.500000, 0.300000, 0.372500) (0.000000, 1.000000) 
(0.550000, 0.300000, 0.392500) (0.500000, 0.300000, 0.392500) (0.000000, 1.000000) 
(0.550000, 0.350000, 0.425000) (0.500000, 0.300000, 0.425000) (0.000000, 1.000000) 
(0.500000, 0.350000, 0.425000) (0.500000, 0.350000, 0.425000) (0.000000, 1.000000) 
(0.550000, 0.350000, 0.425000) (0.500000, 0.350000, 0.425000) (0.000000, 1.000000) 
(0.500000, 0.400000, 0.410000) (0.500000, 0.350000, 0.410000) (0.000000, 1.000000) 
(0.500000, 0.400000, 0.410000) (0.500000, 0.350000, 0.410000) (0.000000, 1.000000) 
(0.550000, 0.350000, 0.425000) (0.500000, 0.350000, 0.425000) (0.000000, 1.000000) 
(0.550000, 0.400000, 0.462500) (0.500000, 0.350000, 0.462500) (0.000000, 1.000000) 
(0.500000, 0.400000, 0.462500) (0.500000, 0.400000, 0.462500) (0.000000, 1.000000) 
(0.550000, 0.400000, 0.462500) (0.500000, 0.400000, 0.462500) (0.000000, 1.000000) 
(0.500000, 0.450000, 0.452500) (0.500000, 0.400000, 0.452500) (0.000000, 1.000000) 
(0.500000, 0.450000, 0.452500) (0.500000, 0.400000, 0.452500) (0.000000, 1.000000) 
(0.550000, 0.400000, 0.462500) (0.500000, 0.400000, 0.462500) (0.000000, 1.000000) 
(0.550000, 0.450000, 0.505000) (0.500000, 0.400000, 0.505000) (0.000000, 1.000000) 
(0.500000, 0.450000, 0.505000) (0.500000, 0.450000, 0.505000) (0.000000, 1.000000) 
(0.550000, 0.450000, 0.505000) (0.500000, 0.450000, 0.505000) (0.000000, 1.000000) 
(0.500000, 0.500000, 0.500000) (0.500000, 0.450000, 0.500000) (0.000000, 1.000000) 
(0.500000, 0.500000, 0.500000) (0.500000, 0.450000, 0.500000) (0.000000, 1.000000) 
(0.550000, 0.450000, 0.505000) (0.500000, 0.450000, 0.505000) (0.000000, 1.000000) 
(0.550000, 0.500000, 0.552500) (0.500000, 0.450000, 0.552500) (0.000000, 1.000000) 
(0.500000, 0.500000, 0.552500) (0.500000, 0.500000, 0.552500) (0.000000, 1.000000) 
(0.550000, 0.500000, 0.552500) (0.500000, 0.500000, 0.552500) (0.000000, 1.000000) 
(0.500000, 0.550000, 0.552500) (0.500000, 0.500000, 0.552500) (0.000000, 1.000000) 
(0.500000, 0.550000, 0.552500) (0.500000, 0.500000, 0.552500) (0.000000, 1.000000) 
(0.550000, 0.500000, 0.552500) (0.500000, 0.500000, 0.552500) (0.000000, 1.000000) 
(0.550000, 0.550000, 0.605000) (0.500000, 0.500000, 0.605000) (0.000000, 1.000000) 
(0.500000, 0.550000, 0.605000) (0.500000, 0.550000, 0.605000) (0.000000, 1.000000) 
(0.550000, 0.550000, 0.605000) (0.500000, 0.550000, 0.605000) (0.000000, 1.000000) 
(0.500000, 0.600000, 0.610000) (0.500000, 0.550000, 0.610000) (0.000000, 1.000000) 
(0.500000, 0.600000, 0.610000) (0.500000, 0.550000, 0.610000) (0.000000, 1.000000) 
(0.550000, 0.550000, 0.605000) (0.500000, 0.550000, 0.605000) (0.000000, 1.000000) 
(0.550000, 0.600000, 0.662500) (0.500000, 0.550000, 0.662500) (0.000000, 1.000000) 
(0.500000, 0.600000, 0.662500) (0.500000, 0.600000, 0.662500) (0.000000, 1.000000) 
(0.550000, 0.600000, 0.662500) (0.500000, 0.600000, 0.662500) (0.000000, 1.000000) 
(0.500000, 0.650000, 0.672500) (0.500000, 0.600000, 0.672500) (0.000000, 1.000000) 
(0.500000, 0.650000, 0.672500) (0.500000, 0.600000, 0.672500) (0.000000, 1.000000) 
(0.550000, 0.600000, 0.662500) (0.500000, 0.600000, 0.662500) (0.000000, 1.000000) 
(0.550000, 0.650000, 0.725000) (0.500000, 0.600000, 0.725000) (0.000000, 1.000000) 
(0.500000, 0.650000, 0.725000) (0.500000, 0.650000, 0.725000) (0.000000, 1.000000) 
(0.550000, 0.650000, 0.725000) (0.500000, 0.650000, 0.725000) (0.000000, 1.000000) 
(0.500000, 0.700000, 0.740000) (0.500000, 0.650000, 0.740000) (0.000000, 1.000000) 
(0.500000, 0.700000, 0.740000) (0.500000, 0.650000, 0.740000) (0.000000, 1.000000) 
(0.550000, 0.650000, 0.725000) (0.500000, 0.650000, 0.725000) (0.000000, 1.000000) 
(0.550000, 0.700000, 0.792500) (0.500000, 0.650000, 0.792500) (0.000000, 1.000000) 
(0.500000, 0.700000, 0.792500) (0.500000, 0.700000, 0.792500) (0.000000, 1.000000) 
(0.550000, 0.700000, 0.792500) (0.500000, 0.700000, 0.792500) (0.000000, 1.000000) 
(0.500000, 0.750000, 0.812500) (0.500000, 0.700000, 0.812500) (0.000000, 1.000000) 
(0.500000, 0.750000, 0.812500) (0.500000, 0.700000, 0.812500) (0.000000, 1.000000) 
(0.550000, 0.700000, 0.792500) (0.500000, 0.700000, 0.792500) (0.000000, 1.000000) 
(0.550000, 0.750000, 0.865000) (0.500000, 0.700000, 0.865000) (0.000000, 1.000000) 
(0.500000, 0.750000, 0.865000) (0.500000, 0.750000, 0.865000) (0.000000, 1.000000) 
(0.550000, 0.750000, 0.865000) (0.500000, 0.750000, 0.865000) (0.000000, 1.000000) 
(0.500000, 0.800000, 0.890000) (0.500000, 0.750000, 0.890000) (0.000000, 1.000000) 
(0.500000, 0.800000, 0.890000) (0.500000, 0.750000, 0.890000) (0.000000, 1.000000) 
(0.550000, 0.750000, 0.865000) (0.500000, 0.750000, 0.865000) (0.000000, 1.000000) 
(0.550000, 0.800000, 0.942500) (0.500000, 0.750000, 0.942500) (0.000000, 1.000000) 
(0.500000, 0.800000, 0.942500) (0.500000, 0.800000, 0.942500) (0.000000, 1.000000) 
(0.550000, 0.800000, 0.942500) (0.500000, 0.800000, 0.942500) (0.000000, 1.000000) 
(0.500000, 0.850000, 0.972500) (0.500000, 0.800000, 0.972500) (0.000000, 1.000000) 
(0.500000, 0.850000, 0.972500) (0.500000, 0.800000, 0.972500) (0.000000, 1.000000) 
(0.550000, 0.800000, 0.942500) (0.500000, 0.800000, 0.942500) (0.000000, 1.000000) 
(0.550000, 0.850000, 1.025000) (0.500000, 0.800000, 1.025000) (0.000000, 1.000000) 
(0.500000, 0.850000, 1.025000) (0.500000, 0.850000, 1.025000) (0.000000, 1.000000) 
(0.550000, 0.850000, 1.025000) (0.500000, 0.850000, 1.025000) (0.000000, 1.000000) 
(0.500000, 0.900000, 1.060000) (0.500000, 0.850000, 1.060000) (0.000000, 1.000000) 
(0.500000, 0.900000, 1.060000) (0.500000, 0.850000, 1.060000) (0.000000, 1.000000) 
(0.550000, 0.850000, 1.025000) (0.500000, 0.850000, 1.025000) (0.000000, 1.000000) 
(0.550000, 0.900000, 1.112500) (0.500000, 0.850000, 1.112500) (0.000000, 1.000000) 
(0.500000, 0.900000, 1.112500) (0.500000, 0.900000, 1.112500) (0.000000, 1.000000) 
(0.550000, 0.900000, 1.112500) (0.500000, 0.900000, 1.112500) (0.000000, 1.000000) 
(0.500000, 0.950000, 1.152500) (0.500000, 0.900000, 1.152500) (0.000000, 1.000000) 
(0.500000, 0.950000, 1.152500) (0.500000, 0.900000, 1.152500) (0.000000, 1.000000) 
(0.550000, 0.900000, 1.112500) (0.500000, 0.900000, 1.112500) (0.000000, 1.000000) 
(0.550000, 0.950000, 1.205000) (0.500000, 0.900000, 1.205000) (0.000000, 1.000000) 
(0.500000, 0.950000, 1.205000) (0.500000, 0.950000, 1.205000) (0.000000, 1.000000) 
(0.550000, 0.950000, 1.205000) (0.500000, 0.950000, 1.205000) (0.000000, 1.000000) 
(0.500000, 1.000000, 1.250000) (0.500000, 0.950000, 1.250000) (0.000000, 1.000000) 
(0.500000, 1.000000, 1.250000) (0.500000, 0.950000, 1.250000) (0.000000, 1.000000) 
(0.550000, 0.950000, 1.205000) (0.500000, 0.950000, 1.205000) (0.000000, 1.000000) 
(0.550000, 1.000000, 1.302500) (0.500000, 0.950000, 1.302500) (0.000000, 1.000000) 
(0.550000, 0.000000, 0.360000) (0.550000, 0.000000, 0.360000) (0.000000, 1.000000) 
(0.600000, 0.000000, 0.360000) (0.550000, 0.000000, 0.360000) (0.000000, 1.000000) 
(0.550000, 0.050000, 0.305000) (0.550000, 0.000000, 0.305000) (0.000000, 1.000000) 
(0.550000, 0.050000, 0.305000) (0.550000, 0.000000, 0.305000) (0.000000, 1.000000) 
(0.600000, 0.000000, 0.360000) (0.550000, 0.000000, 0.360000) (0.000000, 1.000000) 
(0.600000, 0.050000, 0.362500) (0.550000, 0.000000, 0.362500) (0.000000, 1.000000) 
(0.550000, 0.050000, 0.362500) (0.550000, 0.050000, 0.362500) (0.000000, 1.000000) 
(0.600000, 0.050000, 0.362500) (0.550000, 0.050000, 0.362500) (0.000000, 1.000000) 
(0.550000, 0.100000, 0.312500) (0.550000, 0.050000, 0.312500) (0.000000, 1.000000) 
(0.550000, 0.100000, 0.312500) (0.550000, 0.050000, 0.312500) (0.000000, 1.000000) 
(0.600000, 0.050000, 0.362500) (0.550000, 0.050000, 0.362500) (0.000000, 1.000000) 
(0.600000, 0.100000, 0.370000) (0.550000, 0.050000, 0.370000) (0.000000, 1.000000) 
(0.550000, 0.100000, 0.370000) (0.550000, 0.100000, 0.370000) (0.000000, 1.000000) 
(0.600000, 0.100000, 0.370000) (0.550000, 0.100000, 0.370000) (0.000000, 1.000000) 
(0.550000, 0.150000, 0.325000) (0.550000, 0.100000, 0.325000) (0.000000, 1.000000) 
(0.550000, 0.150000, 0.325000) (0.550000, 0.100000, 0.325000) (0.000000, 1.000000) 
(0.600000, 0.100000, 0.370000) (0.550000, 0.100000, 0.370000) (0.000000, 1.000000) 
(0.600000, 0.150000, 0.382500) (0.550000, 0.100000, 0.382500) (0.000000, 1.000000) 
(0.550000, 0.150000, 0.382500) (0.550000, 0.150000, 0.382500) (0.000000, 1.000000) 
(0.600000, 0.150000, 0.382500) (0.550000, 0.150000, 0.382500) (0.000000, 1.000000) 
(0.550000, 0.200000, 0.342500) (0.550000, 0.150000, 0.342500) (0.000000, 1.000000) 
(0.550000, 0.200000, 0.342500) (0.550000, 0.150000, 0.342500) (0.000000, 1.000000) 
(0.600000, 0.150000, 0.382500) (0.550000, 0.150000, 0.382500) (0.000000, 1.000000) 
(0.600000, 0.200000, 0.400000) (0.550000, 0.150000, 0.400000) (0.000000, 1.000000) 
(0.550000, 0.200000, 0.400000) (0.550000, 0.200000, 0.400000) (0.000000, 1.000000) 
(0.600000, 0.200000, 0.400000) (0.550000, 0.200000, 0.400000) (0.000000, 1.000000) 
(0.550000, 0.250000, 0.365000) (0.550000, 0.200000, 0.365000) (0.000000, 1.000000) 
(0.550000, 0.250000, 0.365000) (0.550000, 0.200000, 0.365000) (0.000000, 1.000000) 
(0.600000, 0.200000, 0.400000) (0.550000, 0.200000, 0.400000) (0.000000, 1.000000) 
(0.600000, 0.250000, 0.422500) (0.550000, 0.200000, 0.422500) (0.000000, 1.000000) 
(0.550000, 0.250000, 0.422500) (0.550000, 0.250000, 0.422500) (0.000000, 1.000000) 
(0.600000, 0.250000, 0.422500) (0.550000, 0.250000, 0.422500) (0.000000, 1.000000) 
(0.550000, 0.300000, 0.392500) (0.550000, 0.250000, 0.392500) (0.000000, 1.000000) 
(0.550000, 0.300000, 0.392500) (0.550000, 0.250000, 0.392500) (0.000000, 1.000000) 
(0.600000, 0.250000, 0.422500) (0.550000, 0.250000, 0.422500) (0.000000, 1.000000) 
(0.600000, 0.300000, 0.450000) (0.550000, 0.250000, 0.450000) (0.000000, 1.000000) 
(0.550000, 0.300000, 0.450000) (0.550000, 0.300000, 0.450000) (0.000000, 1.000000) 
(0.600000, 0.300000, 0.450000) (0.550000, 0.300000, 0.450000) (0.000000, 1.000000) 
(0.550000, 0.350000, 0.425000) (0.550000, 0.300000, 0.425000) (0.000000, 1.000000) 
(0.550000, 0.350000, 0.425000) (0.550000, 0.300000, 0.425000) (0.000000, 1.000000) 
(0.600000, 0.300000, 0.450000) (0.550000, 0.300000, 0.450000) (0.000000, 1.000000) 
(0.600000, 0.350000, 0.482500) (0.550000, 0.300000, 0.482500) (0.000000, 1.000000) 
(0.550000, 0.350000, 0.482500) (0.550000, 0.350000, 0.482500) (0.000000, 1.000000) 
(0.600000, 0.350000, 0.482500) (0.550000, 0.350000, 0.482500) (0.000000, 1.000000) 
(0.550000, 0.400000, 0.462500) (0.550000, 0.350000, 0.462500) (0.000000, 1.000000) 
(0.550000, 0.400000, 0.462500) (0.550000, 0.350000, 0.462500) (0.000000, 1.000000) 
(0.600000, 0.350000, 0.482500) (0.550000, 0.350000, 0.482500) (0.000000, 1.000000) 
(0.600000, 0.400000, 0.520000) (0.550000, 0.350000, 0.520000) (0.000000, 1.000000) 
(0.550000, 0.400000, 0.520000) (0.550000, 0.400000, 0.520000) (0.000000, 1.000000) 
(0.600000, 0.400000, 0.520000) (0.550000, 0.400000, 0.520000) (0.000000, 1.000000) 
(0.550000, 0.450000, 0.505000) (0.550000, 0.400000, 0.505000) (0.000000, 1.000000) 
(0.550000, 0.450000, 0.505000) (0.550000, 0.400000, 0.505000) (0.000000, 1.000000) 
(0.600000, 0.400000, 0.520000) (0.550000, 0.400000, 0.520000) (0.000000, 1.000000) 
(0.600000, 0.450000, 0.562500) (0.550000, 0.400000, 0.562500) (0.000000, 1.000000) 
(0.550000, 0.450000, 0.562500) (0.550000, 0.450000, 0.562500) (0.000000, 1.000000) 
(0.600000, 0.450000, 0.562500) (0.550000, 0.450000, 0.562500) (0.000000, 1.000000) 
(0.550000, 0.500000, 0.552500) (0.550000, 0.450000, 0.552500) (0.000000, 1.000000) 
(0.550000, 0.500000, 0.552500) (0.550000, 0.450000, 0.552500) (0.000000, 1.000000) 
(0.600000, 0.450000, 0.562500) (0.550000, 0.450000, 0.562500) (0.000000, 1.000000) 
(0.600000, 0.500000, 0.610000) (0.550000, 0.450000, 0.610000) (0.000000, 1.000000) 
(0.550000, 0.500000, 0.610000) (0.550000, 0.500000, 0.610000) (0.000000, 1.000000) 
(0.600000, 0.500000, 0.610000) (0.550000, 0.500000, 0.610000) (0.000000, 1.000000) 
(0.550000, 0.550000, 0.605000) (0.550000, 0.500000, 0.605000) (0.000000, 1.000000) 
(0.550000, 0.550000, 0.605000) (0.550000, 0.500000, 0.605000) (0.000000, 1.000000) 
(0.600000, 0.500000, 0.610000) (0.550000, 0.500000, 0.610000) (0.000000, 1.000000) 
(0.600000, 0.550000, 0.662500) (0.550000, 0.500000, 0.662500) (0.000000, 1.000000) 
(0.550000, 0.550000, 0.662500) (0.550000, 0.550000, 0.662500) (0.000000, 1.000000) 
(0.600000, 0.550000, 0.662500) (0.550000, 0.550000, 0.662500) (0.000000, 1.000000) 
(0.550000, 0.600000, 0.662500) (0.550000, 0.550000, 0.662500) (0.000000, 1.000000) 
(0.550000, 0.600000, 0.662500) (0.550000, 0.550000, 0.662500) (0.000000, 1.000000) 
(0.600000, 0.550000, 0.662500) (0.550000, 0.550000, 0.662500) (0.000000, 1.000000) 
(0.600000, 0.600000, 0.720000) (0.550000, 0.550000, 0.720000) (0.000000, 1.000000) 
(0.550000, 0.600000, 0.720000) (0.550000, 0.600000, 0.720000) (0.000000, 1.000000) 
(0.600000, 0.600000, 0.720000) (0.550000, 0.600000, 0.720000) (0.000000, 1.000000) 
(0.550000, 0.650000, 0.725000) (0.550000, 0.600000, 0.725000) (0.000000, 1.000000) 
(0.550000, 0.650000, 0.725000) (0.550000, 0.600000, 0.725000) (0.000000, 1.000000) 
(0.600000, 0.600000, 0.720000) (0.550000, 0.600000, 0.720000) (0.000000, 1.000000) 
(0.600000, 0.650000, 0.782500) (0.550000, 0.600000, 0.782500) (0.000000, 1.000000) 
(0.550000, 0.650000, 0.782500) (0.550000, 0.650000, 0.782500) (0.000000, 1.000000) 
(0.600000, 0.650000, 0.782500) (0.550000, 0.650000, 0.782500) (0.000000, 1.000000) 
(0.550000, 0.700000, 0.792500) (0.550000, 0.650000, 0.792500) (0.000000, 1.000000) 
(0.550000, 0.700000, 0.792500) (0.550000, 0.650000, 0.792500) (0.000000, 1.000000) 
(0.600000, 0.650000, 0.782500) (0.550000, 0.650000, 0.782500) (0.000000, 1.000000) 
(0.600000, 0.700000, 0.850000) (0.550000, 0.650000, 0.850000) (0.000000, 1.000000) 
(0.550000, 0.700000, 0.850000) (0.550000, 0.700000, 0.850000) (0.000000, 1.000000) 
(0.600000, 0.700000, 0.850000) (0.550000, 0.700000, 0.850000) (0.000000, 1.000000) 
(0.550000, 0.750000, 0.865000) (0.550000, 0.700000, 0.865000) (0.000000, 1.000000) 
(0.550000, 0.750000, 0.865000) (0.550000, 0.700000, 0.865000) (0.000000, 1.000000) 
(0.600000, 0.700000, 0.850000) (0.550000, 0.700000, 0.850000) (0.000000, 1.000000) 
(0.600000, 0.750000, 0.922500) (0.550000, 0.700000, 0.922500) (0.000000, 1.000000) 
(0.550000, 0.750000, 0.922500) (0.550000, 0.750000, 0.922500) (0.000000, 1.000000) 
(0.600000, 0.750000, 0.922500) (0.550000, 0.750000, 0.922500) (0.000000, 1.000000) 
(0.550000, 0.800000, 0.942500) (0.550000, 0.750000, 0.942500) (0.000000, 1.000000) 
(0.550000, 0.800000, 0.942500) (0.550000, 0.750000, 0.942500) (0.000000, 1.000000) 
(0.600000, 0.750000, 0.922500) (0.550000, 0.750000, 0.922500) (0.000000, 1.000000) 
(0.600000, 0.800000, 1.000000) (0.550000, 0.750000, 1.000000) (0.000000, 1.000000) 
(0.550000, 0.800000, 1.000000) (0.550000, 0.800000, 1.000000) (0.000000, 1.000000) 
(0.600000, 0.800000, 1.000000) (0.550000, 0.800000, 1.000000) (0.000000, 1.000000) 
(0.550000, 0.850000, 1.025000) (0.550000, 0.800000, 1.025000) (0.000000, 1.000000) 
(0.550000, 0.850000, 1.025000) (0.550000, 0.800000, 1.025000) (0.000000, 1.000000) 
(0.600000, 0.800000, 1.000000) (0.550000, 0.800000, 1.000000) (0.000000, 1.000000) 
(0.600000, 0.850000, 1.082500) (0.550000, 0.800000, 1.082500) (0.000000, 1.000000) 
(0.550000, 0.850000, 1.082500) (0.550000, 0.850000, 1.082500) (0.000000, 1.000000) 
(0.600000, 0.850000, 1.082500) (0.550000, 0.850000, 1.082500) (0.000000, 1.000000) 
(0.550000, 0.900000, 1.112500) (0.550000, 0.850000, 1.112500) (0.000000, 1.000000) 
(0.550000, 0.900000, 1.112500) (0.550000, 0.850000, 1.112500) (0.000000, 1.000000) 
(0.600000, 0.850000, 1.082500) (0.550000, 0.850000, 1.082500) (0.000000, 1.000000) 
(0.600000, 0.900000, 1.170000) (0.550000, 0.850000, 1.170000) (0.000000, 1.000000) 
(0.550000, 0.900000, 1.170000) (0.550000, 0.900000, 1.170000) (0.000000, 1.000000) 
(0.600000, 0.900000, 1.170000) (0.550000, 0.900000, 1.170000) (0.000000, 1.000000) 
(0.550000, 0.950000, 1.205000) (0.550000, 0.900000, 1.205000) (0.000000, 1.000000) 
(0.550000, 0.950000, 1.205000) (0.550000, 0.900000, 1.205000) (0.000000, 1.000000) 
(0.600000, 0.900000, 1.170000) (0.550000, 0.900000, 1.170000) (0.000000, 1.000000) 
(0.600000, 0.950000, 1.262500) (0.550000, 0.900000, 1.262500) (0.000000, 1.000000) 
(0.550000, 0.950000, 1.262500) (0.550000, 0.950000, 1.262500) (0.000000, 1.000000) 
(0.600000, 0.950000, 1.262500) (0.550000, 0.950000, 1.262500) (0.000000, 1.000000) 
(0.550000, 1.000000, 1.302500) (0.550000, 0.950000, 1.302500) (0.000000, 1.000000) 
(0.550000, 1.000000, 1.302500) (0.550000, 0.950000, 1.302500) (0.000000, 1.000000) 
(0.600000, 0.950000, 1.262500) (0.550000, 0.950000, 1.262500) (0.000000, 1.000000) 
(0.600000, 1.000000, 1.360000) (0.550000, 0.950000, 1.360000) (0.000000, 1.000000) 
(0.600000, 0.000000, 0.422500) (0.600000, 0.000000, 0.422500) (0.000000, 1.000000) 
(0.650000, 0.000000, 0.422500) (0.600000, 0.000000, 0.422500) (0.000000, 1.000000) 
(0.600000, 0.050000, 0.362500) (0.600000, 0.000000, 0.362500) (0.000000, 1.000000) 
(0.600000, 0.050000, 0.362500) (0.600000, 0.000000, 0.362500) (0.000000, 1.000000) 
(0.650000, 0.000000, 0.422500) (0.600000, 0.000000, 0.422500) (0.000000, 1.000000) 
(0.650000, 0.050000, 0.425000) (0.600000, 0.000000, 0.425000) (0.000000, 1.000000) 
(0.600000, 0.050000, 0.425000) (0.600000, 0.050000, 0.425000) (0.000000, 1.000000) 
(0.650000, 0.050000, 0.425000) (0.600000, 0.050000, 0.425000) (0.000000, 1.000000) 
(0.600000, 0.100000, 0.370000) (0.600000, 0.050000, 0.370000) (0.000000, 1.000000) 
(0.600000, 0.100000, 0.370000) (0.600000, 0.050000, 0.370000) (0.000000, 1.000000) 
(0.650000, 0.050000, 0.425000) (0.600000, 0.050000, 0.425000) (0.000000, 1.000000) 
(0.650000, 0.100000, 0.432500) (0.600000, 0.050000, 0.432500) (0.000000, 1.000000) 
(0.600000, 0.100000, 0.432500) (0.600000, 0.100000, 0.432500) (0.000000, 1.000000) 
